16:55:44: Decomposing completed, time elapse: 155.108seconds
16:56:43: Decomposing poses, time elapse: 8.906seconds
16:56:44: Calculating kernel matrix, time elapse: 0.459seconds
16:59:36: Decomposing movements and ethograms, time elapse: 171.786seconds
16:59:42: Decomposing completed, time elapse: 187.639seconds
17:00:45: Decomposing poses, time elapse: 11.298seconds
17:00:46: Calculating kernel matrix, time elapse: 0.529seconds
17:01:58: Decomposing movements and ethograms, time elapse: 72.175seconds
17:02:03: Decomposing completed, time elapse: 89.433seconds
17:03:19: Decomposing poses, time elapse: 10.195seconds
17:03:19: Calculating kernel matrix, time elapse: 0.444seconds
17:06:16: Decomposing movements and ethograms, time elapse: 176.906seconds
17:06:20: Decomposing completed, time elapse: 191.297seconds
17:07:28: Decomposing poses, time elapse: 9.656seconds
17:07:28: Calculating kernel matrix, time elapse: 0.38seconds
17:09:52: Decomposing movements and ethograms, time elapse: 144.048seconds
17:09:56: Decomposing completed, time elapse: 157.77seconds
17:10:36: Decomposing poses, time elapse: 11.49seconds
17:10:36: Calculating kernel matrix, time elapse: 0.388seconds
17:13:11: Decomposing movements and ethograms, time elapse: 154.462seconds
17:13:15: Decomposing completed, time elapse: 171.208seconds
17:13:57: Decomposing poses, time elapse: 11.972seconds
17:13:57: Calculating kernel matrix, time elapse: 0.374seconds
17:16:11: Decomposing movements and ethograms, time elapse: 133.806seconds
17:16:15: Decomposing completed, time elapse: 149.972seconds
17:16:53: Decomposing poses, time elapse: 11.493seconds
17:16:53: Calculating kernel matrix, time elapse: 0.387seconds
17:19:20: Decomposing movements and ethograms, time elapse: 146.685seconds
17:19:24: Decomposing completed, time elapse: 162.389seconds
20:20:28: Decomposing poses, time elapse: 27.836seconds
20:20:28: Calculating kernel matrix, time elapse: 0.369seconds
20:22:36: Decomposing movements and ethograms, time elapse: 127.583seconds
20:22:49: Decomposing completed, time elapse: 168.933seconds
20:23:53: Decomposing poses, time elapse: 27.662seconds
20:23:54: Calculating kernel matrix, time elapse: 0.424seconds
20:26:20: Decomposing movements and ethograms, time elapse: 144.971seconds
20:26:30: Decomposing completed, time elapse: 184.631seconds
20:27:56: Decomposing poses, time elapse: 44.437seconds
20:27:57: Calculating kernel matrix, time elapse: 0.426seconds
20:30:15: Decomposing movements and ethograms, time elapse: 137.239seconds
20:30:23: Decomposing completed, time elapse: 191.637seconds
20:31:29: Decomposing poses, time elapse: 26.851seconds
20:31:30: Calculating kernel matrix, time elapse: 0.455seconds
20:34:09: Decomposing movements and ethograms, time elapse: 158.47seconds
20:34:20: Decomposing completed, time elapse: 197.696seconds
20:35:25: Decomposing poses, time elapse: 24.064seconds
20:35:26: Calculating kernel matrix, time elapse: 0.506seconds
20:38:28: Decomposing movements and ethograms, time elapse: 181.054seconds
20:38:35: Decomposing completed, time elapse: 214.325seconds
20:39:53: Decomposing poses, time elapse: 25.505seconds
20:39:54: Calculating kernel matrix, time elapse: 0.556seconds
20:43:17: Decomposing movements and ethograms, time elapse: 202.86seconds
20:43:27: Decomposing completed, time elapse: 239.418seconds
20:44:52: Decomposing poses, time elapse: 31.184seconds
20:44:53: Calculating kernel matrix, time elapse: 0.433seconds
20:47:49: Decomposing movements and ethograms, time elapse: 175.854seconds
20:47:59: Decomposing completed, time elapse: 219.042seconds
20:49:11: Decomposing poses, time elapse: 27seconds
20:49:12: Calculating kernel matrix, time elapse: 0.285seconds
20:49:49: Decomposing movements and ethograms, time elapse: 36.041seconds
20:49:59: Decomposing completed, time elapse: 74.362seconds
20:50:57: Decomposing poses, time elapse: 30.202seconds
20:50:58: Calculating kernel matrix, time elapse: 0.415seconds
20:53:29: Decomposing movements and ethograms, time elapse: 150.217seconds
20:53:39: Decomposing completed, time elapse: 192.024seconds
20:54:50: Decomposing poses, time elapse: 26.468seconds
20:54:51: Calculating kernel matrix, time elapse: 0.406seconds
20:57:26: Decomposing movements and ethograms, time elapse: 153.8seconds
20:57:35: Decomposing completed, time elapse: 191.487seconds
20:58:48: Decomposing poses, time elapse: 29.916seconds
20:58:49: Calculating kernel matrix, time elapse: 0.287seconds
21:00:31: Decomposing movements and ethograms, time elapse: 101.118seconds
21:00:39: Decomposing completed, time elapse: 141.406seconds
21:01:42: Decomposing poses, time elapse: 29.584seconds
21:01:43: Calculating kernel matrix, time elapse: 0.334seconds
21:03:25: Decomposing movements and ethograms, time elapse: 101.496seconds
21:03:37: Decomposing completed, time elapse: 144.473seconds
21:05:07: Decomposing poses, time elapse: 51.559seconds
21:05:08: Calculating kernel matrix, time elapse: 0.318seconds
21:06:52: Decomposing movements and ethograms, time elapse: 103.528seconds
21:07:02: Decomposing completed, time elapse: 166.687seconds
21:08:07: Decomposing poses, time elapse: 31.208seconds
21:08:08: Calculating kernel matrix, time elapse: 0.379seconds
21:09:51: Decomposing movements and ethograms, time elapse: 101.986seconds
21:10:01: Decomposing completed, time elapse: 145.049seconds
21:11:08: Decomposing poses, time elapse: 30.86seconds
21:11:09: Calculating kernel matrix, time elapse: 0.371seconds
21:13:05: Decomposing movements and ethograms, time elapse: 114.678seconds
21:13:15: Decomposing completed, time elapse: 157.337seconds
21:14:50: Decomposing poses, time elapse: 58.547seconds
21:14:51: Calculating kernel matrix, time elapse: 0.28seconds
21:16:34: Decomposing movements and ethograms, time elapse: 103.046seconds
21:16:43: Decomposing completed, time elapse: 171.471seconds
21:17:47: Decomposing poses, time elapse: 30.322seconds
21:17:48: Calculating kernel matrix, time elapse: 0.32seconds
21:19:29: Decomposing movements and ethograms, time elapse: 101.251seconds
21:19:39: Decomposing completed, time elapse: 142.404seconds
21:20:43: Decomposing poses, time elapse: 29.254seconds
21:20:44: Calculating kernel matrix, time elapse: 0.275seconds
21:22:02: Decomposing movements and ethograms, time elapse: 77.35seconds
21:22:11: Decomposing completed, time elapse: 117.538seconds
21:23:10: Decomposing poses, time elapse: 27.586seconds
21:23:11: Calculating kernel matrix, time elapse: 0.304seconds
21:24:45: Decomposing movements and ethograms, time elapse: 92.932seconds
21:24:55: Decomposing completed, time elapse: 132.689seconds
21:26:02: Decomposing poses, time elapse: 33.499seconds
21:26:03: Calculating kernel matrix, time elapse: 0.315seconds
21:27:48: Decomposing movements and ethograms, time elapse: 104.27seconds
21:27:58: Decomposing completed, time elapse: 149.207seconds
14:52:21: Decomposing poses, time elapse: 14.7seconds
14:52:22: Calculating kernel matrix, time elapse: 0.47seconds
14:54:43: Decomposing movements and ethograms, time elapse: 140.767seconds
14:54:48: Decomposing completed, time elapse: 161.066seconds
14:55:50: Decomposing poses, time elapse: 14.173seconds
14:55:50: Calculating kernel matrix, time elapse: 0.381seconds
14:57:33: Decomposing movements and ethograms, time elapse: 102.865seconds
14:57:38: Decomposing completed, time elapse: 122.848seconds
14:58:12: Decomposing poses, time elapse: 11.979seconds
14:58:13: Calculating kernel matrix, time elapse: 0.287seconds
14:58:49: Decomposing movements and ethograms, time elapse: 35.966seconds
14:58:55: Decomposing completed, time elapse: 54.183seconds
14:59:30: Decomposing poses, time elapse: 15.574seconds
14:59:30: Calculating kernel matrix, time elapse: 0.464seconds
15:02:13: Decomposing movements and ethograms, time elapse: 162.5seconds
15:02:18: Decomposing completed, time elapse: 184.195seconds
15:02:57: Decomposing poses, time elapse: 10.638seconds
15:02:58: Calculating kernel matrix, time elapse: 0.4seconds
15:05:23: Decomposing movements and ethograms, time elapse: 145.403seconds
15:05:27: Decomposing completed, time elapse: 160.529seconds
15:06:03: Decomposing poses, time elapse: 10.907seconds
15:06:03: Calculating kernel matrix, time elapse: 0.476seconds
15:07:04: Decomposing movements and ethograms, time elapse: 60.413seconds
15:07:09: Decomposing completed, time elapse: 77.198seconds
15:07:51: Decomposing poses, time elapse: 13.101seconds
15:07:52: Calculating kernel matrix, time elapse: 0.541seconds
15:11:21: Decomposing movements and ethograms, time elapse: 209.042seconds
15:11:26: Decomposing completed, time elapse: 227.602seconds
15:12:14: Decomposing poses, time elapse: 13.616seconds
15:12:15: Calculating kernel matrix, time elapse: 0.526seconds
15:15:33: Decomposing movements and ethograms, time elapse: 197.829seconds
15:15:38: Decomposing completed, time elapse: 217.987seconds
15:16:26: Decomposing poses, time elapse: 15.005seconds
15:16:26: Calculating kernel matrix, time elapse: 0.516seconds
15:19:37: Decomposing movements and ethograms, time elapse: 190.81seconds
15:19:43: Decomposing completed, time elapse: 212.167seconds
15:20:25: Decomposing poses, time elapse: 10.69seconds
15:20:25: Calculating kernel matrix, time elapse: 0.296seconds
15:22:04: Decomposing movements and ethograms, time elapse: 98.179seconds
15:22:09: Decomposing completed, time elapse: 114.507seconds
15:22:39: Decomposing poses, time elapse: 13.031seconds
15:22:40: Calculating kernel matrix, time elapse: 0.338seconds
15:24:45: Decomposing movements and ethograms, time elapse: 125.043seconds
15:24:49: Decomposing completed, time elapse: 142.865seconds
15:25:23: Decomposing poses, time elapse: 12.213seconds
15:25:24: Calculating kernel matrix, time elapse: 0.353seconds
15:27:32: Decomposing movements and ethograms, time elapse: 128.185seconds
15:27:49: Decomposing completed, time elapse: 157.909seconds
15:28:25: Decomposing poses, time elapse: 12.04seconds
15:28:26: Calculating kernel matrix, time elapse: 0.29seconds
15:29:47: Decomposing movements and ethograms, time elapse: 80.909seconds
15:29:53: Decomposing completed, time elapse: 99.766seconds
15:30:25: Decomposing poses, time elapse: 11.867seconds
15:30:25: Calculating kernel matrix, time elapse: 0.32seconds
15:31:44: Decomposing movements and ethograms, time elapse: 78.736seconds
15:31:48: Decomposing completed, time elapse: 95.273seconds
15:32:41: Decomposing poses, time elapse: 12.823seconds
15:32:42: Calculating kernel matrix, time elapse: 0.333seconds
15:34:05: Decomposing movements and ethograms, time elapse: 83.581seconds
15:34:09: Decomposing completed, time elapse: 100.672seconds
15:34:45: Decomposing poses, time elapse: 14.909seconds
15:34:47: Calculating kernel matrix, time elapse: 0.339seconds
15:36:45: Decomposing movements and ethograms, time elapse: 117.42seconds
15:36:53: Decomposing completed, time elapse: 143.065seconds
15:37:28: Decomposing poses, time elapse: 12.409seconds
15:37:29: Calculating kernel matrix, time elapse: 0.394seconds
15:39:30: Decomposing movements and ethograms, time elapse: 120.665seconds
15:39:35: Decomposing completed, time elapse: 138.821seconds
15:40:15: Decomposing poses, time elapse: 13.294seconds
15:40:16: Calculating kernel matrix, time elapse: 0.388seconds
15:42:15: Decomposing movements and ethograms, time elapse: 119.58seconds
15:42:37: Decomposing completed, time elapse: 155.128seconds
15:43:20: Decomposing poses, time elapse: 17.586seconds
15:43:20: Calculating kernel matrix, time elapse: 0.376seconds
15:45:09: Decomposing movements and ethograms, time elapse: 108.897seconds
15:45:14: Decomposing completed, time elapse: 132.039seconds
15:45:49: Decomposing poses, time elapse: 13.053seconds
15:45:49: Calculating kernel matrix, time elapse: 0.354seconds
15:47:34: Decomposing movements and ethograms, time elapse: 105.083seconds
15:47:38: Decomposing completed, time elapse: 122.208seconds
15:48:12: Decomposing poses, time elapse: 12.912seconds
15:48:13: Calculating kernel matrix, time elapse: 0.275seconds
15:48:50: Decomposing movements and ethograms, time elapse: 37.096seconds
15:48:53: Decomposing completed, time elapse: 53.861seconds
15:49:23: Decomposing poses, time elapse: 11.471seconds
15:49:23: Calculating kernel matrix, time elapse: 0.316seconds
15:50:54: Decomposing movements and ethograms, time elapse: 90.961seconds
15:50:57: Decomposing completed, time elapse: 106.337seconds
15:51:29: Decomposing poses, time elapse: 14.514seconds
15:51:30: Calculating kernel matrix, time elapse: 0.313seconds
15:53:00: Decomposing movements and ethograms, time elapse: 90.135seconds
15:53:03: Decomposing completed, time elapse: 108.326seconds
15:53:37: Decomposing poses, time elapse: 14.885seconds
15:53:38: Calculating kernel matrix, time elapse: 0.356seconds
15:55:33: Decomposing movements and ethograms, time elapse: 115.297seconds
15:55:38: Decomposing completed, time elapse: 135.76seconds
13:35:58: Decomposing poses, time elapse: 12.094seconds
13:35:58: Calculating kernel matrix, time elapse: 0.365seconds
13:37:35: Decomposing movements and ethograms, time elapse: 97.323seconds
13:37:42: Decomposing completed, time elapse: 116.506seconds
13:38:17: Decomposing poses, time elapse: 13.433seconds
13:38:17: Calculating kernel matrix, time elapse: 0.358seconds
13:40:22: Decomposing movements and ethograms, time elapse: 124.751seconds
13:40:26: Decomposing completed, time elapse: 142.299seconds
13:41:00: Decomposing poses, time elapse: 11.66seconds
13:41:01: Calculating kernel matrix, time elapse: 0.376seconds
13:43:34: Decomposing movements and ethograms, time elapse: 153.119seconds
13:43:40: Decomposing completed, time elapse: 171.233seconds
13:44:15: Decomposing poses, time elapse: 9.374seconds
13:44:15: Calculating kernel matrix, time elapse: 0.46seconds
13:46:53: Decomposing movements and ethograms, time elapse: 157.739seconds
13:46:57: Decomposing completed, time elapse: 171.238seconds
13:47:34: Decomposing poses, time elapse: 9.898seconds
13:47:34: Calculating kernel matrix, time elapse: 0.424seconds
13:50:05: Decomposing movements and ethograms, time elapse: 151.088seconds
13:50:08: Decomposing completed, time elapse: 164.376seconds
13:50:45: Decomposing poses, time elapse: 8.672seconds
13:50:45: Calculating kernel matrix, time elapse: 0.358seconds
13:53:03: Decomposing movements and ethograms, time elapse: 137.7seconds
13:53:05: Decomposing completed, time elapse: 149.427seconds
13:53:42: Decomposing poses, time elapse: 12.695seconds
13:53:42: Calculating kernel matrix, time elapse: 0.454seconds
13:56:35: Decomposing movements and ethograms, time elapse: 172.625seconds
14:02:18: Decomposing completed, time elapse: 529.39seconds
14:03:54: Decomposing poses, time elapse: 28.656seconds
14:03:58: Calculating kernel matrix, time elapse: 0.467seconds
14:06:52: Decomposing movements and ethograms, time elapse: 171.61seconds
14:07:11: Decomposing completed, time elapse: 225.61seconds
14:09:18: Decomposing poses, time elapse: 30.673seconds
14:09:22: Calculating kernel matrix, time elapse: 0.314seconds
14:11:37: Decomposing movements and ethograms, time elapse: 131.589seconds
14:11:58: Decomposing completed, time elapse: 190.28seconds
14:13:42: Decomposing poses, time elapse: 30.936seconds
14:13:45: Calculating kernel matrix, time elapse: 0.356seconds
14:15:56: Decomposing movements and ethograms, time elapse: 128.985seconds
14:16:07: Decomposing completed, time elapse: 176.411seconds
14:17:52: Decomposing poses, time elapse: 26.836seconds
14:17:55: Calculating kernel matrix, time elapse: 0.387seconds
14:20:24: Decomposing movements and ethograms, time elapse: 145.828seconds
14:20:34: Decomposing completed, time elapse: 188.828seconds
14:22:28: Decomposing poses, time elapse: 26.165seconds
14:22:31: Calculating kernel matrix, time elapse: 0.421seconds
14:25:01: Decomposing movements and ethograms, time elapse: 148.075seconds
14:25:12: Decomposing completed, time elapse: 189.79seconds
14:27:11: Decomposing poses, time elapse: 26.838seconds
14:27:13: Calculating kernel matrix, time elapse: 0.296seconds
14:28:52: Decomposing movements and ethograms, time elapse: 98.419seconds
14:28:58: Decomposing completed, time elapse: 133.98seconds
14:30:30: Decomposing poses, time elapse: 25.742seconds
14:30:34: Calculating kernel matrix, time elapse: 0.31seconds
14:32:18: Decomposing movements and ethograms, time elapse: 102.513seconds
14:32:21: Decomposing completed, time elapse: 136.802seconds
14:32:54: Decomposing poses, time elapse: 11.568seconds
14:32:54: Calculating kernel matrix, time elapse: 0.294seconds
14:34:16: Decomposing movements and ethograms, time elapse: 81.432seconds
14:34:18: Decomposing completed, time elapse: 95.623seconds
14:34:48: Decomposing poses, time elapse: 12.807seconds
14:34:48: Calculating kernel matrix, time elapse: 0.298seconds
14:35:26: Decomposing movements and ethograms, time elapse: 37.268seconds
14:35:29: Decomposing completed, time elapse: 54.025seconds
14:36:01: Decomposing poses, time elapse: 13.73seconds
14:36:02: Calculating kernel matrix, time elapse: 0.323seconds
14:38:09: Decomposing movements and ethograms, time elapse: 126.834seconds
14:38:11: Decomposing completed, time elapse: 143.452seconds
14:38:49: Decomposing poses, time elapse: 12.774seconds
14:38:49: Calculating kernel matrix, time elapse: 0.317seconds
14:40:45: Decomposing movements and ethograms, time elapse: 115.733seconds
14:40:47: Decomposing completed, time elapse: 131.163seconds
14:41:22: Decomposing poses, time elapse: 13.897seconds
14:41:23: Calculating kernel matrix, time elapse: 0.319seconds
14:43:19: Decomposing movements and ethograms, time elapse: 116.637seconds
14:43:22: Decomposing completed, time elapse: 133.835seconds
14:43:55: Decomposing poses, time elapse: 11.619seconds
14:43:55: Calculating kernel matrix, time elapse: 0.369seconds
14:45:59: Decomposing movements and ethograms, time elapse: 124.041seconds
14:46:03: Decomposing completed, time elapse: 139.377seconds
14:46:38: Decomposing poses, time elapse: 13.239seconds
14:46:38: Calculating kernel matrix, time elapse: 0.304seconds
14:47:19: Decomposing movements and ethograms, time elapse: 40.447seconds
14:47:21: Decomposing completed, time elapse: 56.765seconds
14:47:55: Decomposing poses, time elapse: 12.689seconds
14:47:55: Calculating kernel matrix, time elapse: 0.305seconds
14:49:28: Decomposing movements and ethograms, time elapse: 93.071seconds
14:49:32: Decomposing completed, time elapse: 109.811seconds
14:50:04: Decomposing poses, time elapse: 13.309seconds
14:50:04: Calculating kernel matrix, time elapse: 0.294seconds
14:51:33: Decomposing movements and ethograms, time elapse: 88.498seconds
14:51:36: Decomposing completed, time elapse: 104.989seconds
14:52:08: Decomposing poses, time elapse: 12.35seconds
14:52:08: Calculating kernel matrix, time elapse: 0.331seconds
14:53:55: Decomposing movements and ethograms, time elapse: 107.264seconds
14:53:58: Decomposing completed, time elapse: 122.642seconds
12:25:56: Decomposing poses, time elapse: 30.289seconds
12:25:56: Calculating kernel matrix, time elapse: 0.392seconds
12:28:06: Decomposing movements and ethograms, time elapse: 130.174seconds
12:37:03: Decomposing poses, time elapse: 20.709seconds
12:37:03: Calculating kernel matrix, time elapse: 0.21seconds
12:38:19: Decomposing movements and ethograms, time elapse: 76.093seconds
12:38:25: Decomposing completed, time elapse: 102.743seconds
12:39:02: Decomposing poses, time elapse: 20.497seconds
12:39:03: Calculating kernel matrix, time elapse: 0.334seconds
12:41:08: Decomposing movements and ethograms, time elapse: 125.648seconds
12:41:14: Decomposing completed, time elapse: 151.724seconds
12:41:58: Decomposing poses, time elapse: 20.775seconds
12:41:59: Calculating kernel matrix, time elapse: 0.293seconds
12:43:55: Decomposing movements and ethograms, time elapse: 116.163seconds
12:44:00: Decomposing completed, time elapse: 142.18seconds
12:44:44: Decomposing poses, time elapse: 20.916seconds
12:44:44: Calculating kernel matrix, time elapse: 0.292seconds
12:46:31: Decomposing movements and ethograms, time elapse: 107.234seconds
12:46:36: Decomposing completed, time elapse: 133.256seconds
12:47:19: Decomposing poses, time elapse: 20.606seconds
12:47:19: Calculating kernel matrix, time elapse: 0.219seconds
12:48:42: Decomposing movements and ethograms, time elapse: 83.231seconds
12:48:48: Decomposing completed, time elapse: 109.39seconds
12:49:26: Decomposing poses, time elapse: 20.995seconds
12:49:27: Calculating kernel matrix, time elapse: 0.4seconds
12:51:56: Decomposing movements and ethograms, time elapse: 149.27seconds
12:52:01: Decomposing completed, time elapse: 175.715seconds
12:52:50: Decomposing poses, time elapse: 21.082seconds
12:52:50: Calculating kernel matrix, time elapse: 0.195seconds
12:53:09: Decomposing movements and ethograms, time elapse: 19.346seconds
12:53:14: Decomposing completed, time elapse: 45.461seconds
12:53:50: Decomposing poses, time elapse: 21.153seconds
12:53:50: Calculating kernel matrix, time elapse: 0.227seconds
12:55:18: Decomposing movements and ethograms, time elapse: 87.922seconds
12:55:23: Decomposing completed, time elapse: 114.302seconds
12:56:03: Decomposing poses, time elapse: 21.248seconds
12:56:03: Calculating kernel matrix, time elapse: 0.365seconds
12:58:24: Decomposing movements and ethograms, time elapse: 141.299seconds
12:58:30: Decomposing completed, time elapse: 168.087seconds
12:59:17: Decomposing poses, time elapse: 21.326seconds
12:59:18: Calculating kernel matrix, time elapse: 0.236seconds
13:00:46: Decomposing movements and ethograms, time elapse: 88.548seconds
13:00:51: Decomposing completed, time elapse: 115.253seconds
13:01:32: Decomposing poses, time elapse: 21.589seconds
13:01:33: Calculating kernel matrix, time elapse: 0.321seconds
13:03:36: Decomposing movements and ethograms, time elapse: 123.246seconds
13:03:42: Decomposing completed, time elapse: 151.546seconds
13:04:28: Decomposing poses, time elapse: 21.78seconds
13:04:29: Calculating kernel matrix, time elapse: 0.291seconds
13:06:21: Decomposing movements and ethograms, time elapse: 112.2seconds
13:06:27: Decomposing completed, time elapse: 140.423seconds
13:07:11: Decomposing poses, time elapse: 21.701seconds
13:07:12: Calculating kernel matrix, time elapse: 0.326seconds
13:09:22: Decomposing movements and ethograms, time elapse: 130.002seconds
13:09:27: Decomposing completed, time elapse: 157.347seconds
13:10:14: Decomposing poses, time elapse: 21.534seconds
13:10:14: Calculating kernel matrix, time elapse: 0.317seconds
13:12:17: Decomposing movements and ethograms, time elapse: 122.774seconds
13:12:22: Decomposing completed, time elapse: 149.678seconds
13:13:08: Decomposing poses, time elapse: 21.668seconds
13:13:08: Calculating kernel matrix, time elapse: 0.286seconds
13:15:02: Decomposing movements and ethograms, time elapse: 113.907seconds
13:15:07: Decomposing completed, time elapse: 140.761seconds
13:15:51: Decomposing poses, time elapse: 21.726seconds
13:15:51: Calculating kernel matrix, time elapse: 0.266seconds
13:17:31: Decomposing movements and ethograms, time elapse: 99.881seconds
13:17:37: Decomposing completed, time elapse: 127.699seconds
13:18:19: Decomposing poses, time elapse: 21.444seconds
13:18:19: Calculating kernel matrix, time elapse: 0.358seconds
13:20:33: Decomposing movements and ethograms, time elapse: 134.176seconds
13:20:40: Decomposing completed, time elapse: 162.522seconds
13:21:27: Decomposing poses, time elapse: 21.767seconds
13:21:28: Calculating kernel matrix, time elapse: 0.319seconds
13:23:34: Decomposing movements and ethograms, time elapse: 126.74seconds
13:23:40: Decomposing completed, time elapse: 154.299seconds
13:24:25: Decomposing poses, time elapse: 21.433seconds
13:24:26: Calculating kernel matrix, time elapse: 0.257seconds
13:26:15: Decomposing movements and ethograms, time elapse: 109.097seconds
13:26:20: Decomposing completed, time elapse: 136.037seconds
13:27:02: Decomposing poses, time elapse: 22.05seconds
13:27:03: Calculating kernel matrix, time elapse: 0.225seconds
13:28:27: Decomposing movements and ethograms, time elapse: 84.491seconds
13:28:32: Decomposing completed, time elapse: 111.565seconds
13:29:11: Decomposing poses, time elapse: 21.503seconds
13:29:11: Calculating kernel matrix, time elapse: 0.332seconds
13:31:18: Decomposing movements and ethograms, time elapse: 126.991seconds
13:31:23: Decomposing completed, time elapse: 153.766seconds
13:32:09: Decomposing poses, time elapse: 21.704seconds
13:32:09: Calculating kernel matrix, time elapse: 0.241seconds
13:32:37: Decomposing movements and ethograms, time elapse: 27.685seconds
13:32:43: Decomposing completed, time elapse: 55.544seconds
13:33:24: Decomposing poses, time elapse: 21.399seconds
13:33:24: Calculating kernel matrix, time elapse: 0.242seconds
13:34:55: Decomposing movements and ethograms, time elapse: 90.34seconds
13:34:59: Decomposing completed, time elapse: 116.635seconds
13:35:40: Decomposing poses, time elapse: 21.46seconds
13:35:41: Calculating kernel matrix, time elapse: 0.393seconds
13:38:23: Decomposing movements and ethograms, time elapse: 162.743seconds
13:38:30: Decomposing completed, time elapse: 191.39seconds
13:39:21: Decomposing poses, time elapse: 21.686seconds
13:39:22: Calculating kernel matrix, time elapse: 0.35seconds
13:41:43: Decomposing movements and ethograms, time elapse: 141.589seconds
13:41:56: Decomposing completed, time elapse: 176.563seconds
13:42:45: Decomposing poses, time elapse: 21.758seconds
13:42:45: Calculating kernel matrix, time elapse: 0.275seconds
13:44:30: Decomposing movements and ethograms, time elapse: 104.303seconds
13:44:35: Decomposing completed, time elapse: 131.447seconds
13:45:17: Decomposing poses, time elapse: 21.607seconds
13:45:18: Calculating kernel matrix, time elapse: 0.306seconds
13:47:12: Decomposing movements and ethograms, time elapse: 114.483seconds
13:47:19: Decomposing completed, time elapse: 143.157seconds
13:48:04: Decomposing poses, time elapse: 21.655seconds
13:48:04: Calculating kernel matrix, time elapse: 0.32seconds
13:50:08: Decomposing movements and ethograms, time elapse: 124.065seconds
13:50:14: Decomposing completed, time elapse: 152.443seconds
13:51:01: Decomposing poses, time elapse: 21.88seconds
13:51:01: Calculating kernel matrix, time elapse: 0.37seconds
13:53:17: Decomposing movements and ethograms, time elapse: 135.586seconds
13:53:22: Decomposing completed, time elapse: 162.947seconds
13:54:10: Decomposing poses, time elapse: 21.616seconds
13:54:10: Calculating kernel matrix, time elapse: 0.251seconds
13:55:42: Decomposing movements and ethograms, time elapse: 92.266seconds
13:55:48: Decomposing completed, time elapse: 120.399seconds
13:56:28: Decomposing poses, time elapse: 20.163seconds
13:56:28: Calculating kernel matrix, time elapse: 0.231seconds
13:57:54: Decomposing movements and ethograms, time elapse: 85.823seconds
13:57:59: Decomposing completed, time elapse: 111.258seconds
13:58:39: Decomposing poses, time elapse: 20.595seconds
13:58:39: Calculating kernel matrix, time elapse: 0.19seconds
13:59:43: Decomposing movements and ethograms, time elapse: 64.337seconds
13:59:48: Decomposing completed, time elapse: 90.446seconds
14:00:25: Decomposing poses, time elapse: 21.002seconds
14:00:26: Calculating kernel matrix, time elapse: 0.335seconds
14:02:38: Decomposing movements and ethograms, time elapse: 131.926seconds
14:02:43: Decomposing completed, time elapse: 158.74seconds
14:03:29: Decomposing poses, time elapse: 20.463seconds
14:03:29: Calculating kernel matrix, time elapse: 0.24seconds
14:04:38: Decomposing movements and ethograms, time elapse: 68.719seconds
14:04:44: Decomposing completed, time elapse: 95.177seconds
14:05:23: Decomposing poses, time elapse: 20.91seconds
14:05:23: Calculating kernel matrix, time elapse: 0.331seconds
14:07:32: Decomposing movements and ethograms, time elapse: 128.812seconds
14:07:37: Decomposing completed, time elapse: 155.029seconds
14:08:23: Decomposing poses, time elapse: 20.886seconds
14:08:23: Calculating kernel matrix, time elapse: 0.294seconds
14:10:15: Decomposing movements and ethograms, time elapse: 112.248seconds
14:10:21: Decomposing completed, time elapse: 138.672seconds
14:11:04: Decomposing poses, time elapse: 21.309seconds
14:11:04: Calculating kernel matrix, time elapse: 0.261seconds
14:12:44: Decomposing movements and ethograms, time elapse: 99.612seconds
14:12:49: Decomposing completed, time elapse: 126.304seconds
14:13:31: Decomposing poses, time elapse: 21.633seconds
14:13:32: Calculating kernel matrix, time elapse: 0.186seconds
14:14:40: Decomposing movements and ethograms, time elapse: 68.03seconds
14:14:45: Decomposing completed, time elapse: 94.803seconds
14:15:22: Decomposing poses, time elapse: 21.83seconds
14:15:22: Calculating kernel matrix, time elapse: 0.19seconds
14:15:43: Decomposing movements and ethograms, time elapse: 20.504seconds
14:15:51: Decomposing completed, time elapse: 50.739seconds
14:16:27: Decomposing poses, time elapse: 20.709seconds
14:16:27: Calculating kernel matrix, time elapse: 0.267seconds
14:17:45: Decomposing movements and ethograms, time elapse: 77.745seconds
14:17:50: Decomposing completed, time elapse: 104.131seconds
14:18:31: Decomposing poses, time elapse: 21.719seconds
14:18:31: Calculating kernel matrix, time elapse: 0.243seconds
14:19:49: Decomposing movements and ethograms, time elapse: 77.572seconds
14:19:54: Decomposing completed, time elapse: 104.711seconds
14:20:33: Decomposing poses, time elapse: 21.637seconds
14:20:34: Calculating kernel matrix, time elapse: 0.249seconds
14:22:05: Decomposing movements and ethograms, time elapse: 91.627seconds
14:22:10: Decomposing completed, time elapse: 118.547seconds
14:22:51: Decomposing poses, time elapse: 21.018seconds
14:22:51: Calculating kernel matrix, time elapse: 0.325seconds
14:24:39: Decomposing movements and ethograms, time elapse: 107.804seconds
14:24:44: Decomposing completed, time elapse: 134.284seconds
14:25:29: Decomposing poses, time elapse: 21.997seconds
14:25:29: Calculating kernel matrix, time elapse: 0.269seconds
14:27:07: Decomposing movements and ethograms, time elapse: 98.033seconds
14:27:12: Decomposing completed, time elapse: 125.521seconds
14:27:53: Decomposing poses, time elapse: 20.52seconds
14:27:53: Calculating kernel matrix, time elapse: 0.247seconds
